,rating,submission_time,review_text,product_name,brand_name,rule_patterns_sentiment,dominant_topic
2339,5,2023-03-09,"At first I only used it in my AM routine and saw no change whatsoever. Read a review saying to also use it during your PM routine and that’s when I saw a HUGE difference. Woke up with visibly less puffy under eye bags and dark circles. I read some reviews saying it dries the area, but I always apply an eye cream over my serums and didn’t notice anything.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2340,1,2023-03-09,"Unfortunately threw this product in the trash after about a month of using it. It messed up my eyes pretty badly - severely dried it out, puffed  and wrinkled. Never seen my eyes like this before. Be careful when using it maybe start off slow or dont use it at all",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Negative,3.0
2341,5,2023-03-09,"works! woke up with puffy eyes, applied and after a few minutes... gone. its a good buy for puffy eyes",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2342,5,2023-03-08,This serum is truly amazing and works for sure! I absol love this one and keep on restocking it as I can’t get enough of it,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2343,1,2023-03-08,Been using for months and no change don’t waste your money,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Negative,2.0
2344,3,2023-03-06,"works nicely, but it unfortunately does not sit well under makeup.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2345,3,2023-03-06,"After using the product regularly for a couple months, it didn’t seem to make a huge difference on my dark circles.",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2346,3,2023-03-06,This product does seem to minimize puffiness and lessens the dark circles. However I have also noticed it seems to dry the area and I am seeing some new crinkles under my eye that were not there before.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Negative,3.0
2347,5,2023-03-05,I am obsessed with this serum! I’ve been using it for a few weeks now and all dark circles and eye bags are gone! I use it at night and wake up with amazing results! I love the affordability of this product and have only had good experiences! I have dry eyes so if you want experience this I would highly recommend :),Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2348,4,2023-03-05,An okay substitution for Youth to the People caffeine serum.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2349,1,2023-03-03,"Not really useful, I tried it for 2 weeks and no results seen since then",Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Negative,3.0
2350,4,2023-03-03,I have hereditary dark circles under my eyes so this product does not help with this (only DNA/genes will) but I have been using it as base serum spread lightly over my entire face and love it. It reduces puffiness under eyes and it makes my skin softer. I do use a vitamin C moisturizer on top and then sunscreen,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2351,3,2023-03-02,After using this product for a few weeks i noticed my under eyes getting darker and puffier. However my friend used it for a few weeks and she absolutely loved it! it un-puffed her under eyes completely.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Positive,
2352,4,2023-03-02,Helps with de puffing and dark circles. Give it a try you won’t be disappointed.,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary,Negative,3.0
2353,5,2023-03-19,Really great product if you have dry skin. There’s no fragrance which will catch you off guard if you’re used to fragrances but it’s not strong or off putting and you can’t smell it on your face. I have really dry skin and live in the northeast. This has been a god send this winter.,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2354,5,2023-03-19,I’ve been using this for a year now. It really helps with hyperpigmentation and it evens the skin tone and fades my dark spots. I use this lotion for colder seasons during the daytime.,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2355,3,2023-03-18,It’s great for hydration. Definitely hydrating. But it smells like rotten eggs!,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2356,5,2023-03-17,"I got this as a sample the first time and liked it so much that I bought the jumbo. I have ichthyosis and dry, flaky, and acne prone skin, and so far, this cream has worked great for me. I love that it is a clean brand with recyclable packaging and no weird ingredients. It does have a particular smell, but I believe it’s because it’s fragrance free, so I’m happy with it. Be careful with the especially the jumbo size, especially because I dropped it on my tile, and it shattered 😬",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2357,2,2023-03-17,"Do not get the hype about this moisturizer. I usually use Tatcha dewy or Farmacy Honey Halo (both super moisturizing and amazing!). This one, in contrast, though moisturizing feels so heavy for some reason to me. Like I have oil on my face.",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2358,5,2023-03-16,"Perfect nighttime moisturizer for dry skin. Works well as a daytime moisturizer during the colder months, so I prefer the rose and vitamin C for daytime. This feels so nourishing and makes my period there is a slight smell that dissipates very quickly, and for how well this product works, the smell doesn’t bother me. face feels so soft, but it stinks and very well",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2359,1,2023-03-15,"I don’t have sensitive skin and have never had a reaction to a skincare product before, but this caused red bumps to break our around my nose and mouth. Once I stopped using this they went away.",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2360,5,2023-03-13,"I typically use (and have been happy) with cerave and cetaphil moisturizers at night, but they have never played very well with my makeup; I have tried various moisturizers for daytime and this was just “next” on my list to try. Yes, it smells like an aged soft cheese however, the smell dissipates quickly. I cannot smell it once I have blended the moisturizer completely into my skin. Initially I was very very nervous, my skin ATE this up. For about a week it seemed like my skin was a just sucking it up and I was watching a very quick demise of a very expensive product. I was not happy, but after several days my skin sort of balanced and I had to use a bit less. It was an interesting development; the temperature here has been consistently cold with no humidity to speak of, so I know my skin is the affecting variable. I don’t know yet if it is worth the money, but it plays nice with my expensive layering products and my skin seems to like it. While it is not as occlusive as I like for my night moisturizer, I will continue to use it for a good makeup base; it leaves my skin just slightly tacky enough to make my tinted moisturizer glide over the top perfectly.",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2361,4,2023-03-12,"Love this moisturizer! Smell is kind of bad, but you get used to it after a while",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2362,5,2023-03-11,I’ve been using this moisturizer for about two years now. It’s my go to night cream and works amazingly well paired with a retinol.,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2363,5,2023-03-11,Love this. Finally something that works well. I use this for my morning routine in the winter and day/night in the other seasons. My favorite moisturizer,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2364,4,2023-03-09,"My winter and night time go to moisturizer. I find it is usually too heavy for summer, but as I live in the pacific northwest it works great as a night time moisturizer the rest of the year. I also use it during the day in winter if I am especially dry, however I only do so on no make up days as it doesn’t work the best under make up imo. This is totally a night cream though despite it not specifying so, so I honestly don’t expect it to look great under make up. I find it works best if you have some kind of water based serum underneath that you let dry first, as the thick formula of the moisturizer helps lock in the hydration. It does a good job on it’s own don’t get me wrong, but if you pair it with a nice serum the combo effect is even better. Absolutely love that there is a value size now. I share my skin care with my partner and the value size lasted us almost all winter.",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2365,5,2023-03-08,I was not sure if I bought the right thing but I loved how my skin felt so smooth and hydrated right after the first time. The texture of the moisturiser feels luxurious. It actually keeps the skin hydrated for a long time and feels the same.,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2366,5,2023-03-07,The best product for sensitive and dry skin especially during this cold weather . this will be my 3rd bottle. sadly they discontinued it in my store hopefully it comes back 😔,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Negative,1.0
2367,5,2023-03-06,Yeah it stinks while you put it on but then the smell immediately goes away and what it does to my skin is so worth it! I bought the mini to test it out and I think I’m going to buy the full size. My skin is so soft and glowy every morning!,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2368,5,2023-03-05,Love this SO much! It’s my new fav in my lineup. Super moisturizing without being greasy. Wake up with smooth soft skin. I’m sensitive to scents but have not noticed a smell at all with this cream,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
2369,5,2023-03-05,"This stuff is amazing!! I have mature skin and live in a dry and extremely windy climate, but this has made a world of difference in how bright and soft my skin is. I have sensitive, acne prone skin and haven’t had any breakouts or reactions at all. My only complaint is that it separates my foundation if I don’t use it sparingly, so I save this one for night time and use the rose moisturizer during the day. It does have a bit of a weird smell since they don’t use fragrance, but it doesn’t linger or bother me.",Squalane + Omega Repair Deep Hydration Moisturizer,Biossance,Positive,
