,rating,submission_time,review_text,product_name,brand_name,rule_ratings_sentiment,tokens,rule_words_sentiment,rule_patterns_sentiment,processed_reviews,encoded_sentiment,rf_sentiment,rf_rating
247460,4,2023-03-07,I received this and was gifted this in a voxbox and I really liked it. i have sensitive skin and it worked pretty well and better than others i’ve tried. I also love the price point and the company so i love. definitely recommend.,Mini Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'gift', 'voxbox', 'really', 'like', 'sensitive', 'skin', 'work', 'pretty', 'well', 'well', 'others', '’', 'try', 'also', 'love', 'price', 'point', 'company', 'love', 'definitely', 'recommend']",Positive,Positive,receive gift voxbox really like sensitive skin work pretty well well others ’ try also love price point company love definitely recommend,2,,
247461,5,2023-03-07,I received this to review from Influenster and I loved it. I was pretty surprised at how good it felt I wasn’t used to the balm texture but it just melts into your skin! It doesn’t lather though so watch that. The only thing I didn’t like was the scent it smelled nutty but I loved how clear and moisturized my skin looked and felt. Definitely a must try!,Mini Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'review', 'influenster', 'love', 'pretty', 'surprised', 'good', 'felt', '’', 'use', 'balm', 'texture', 'melt', 'skin', '’', 'lather', 'though', 'watch', 'thing', '’', 'like', 'scent', 'smell', 'nutty', 'love', 'clear', 'moisturize', 'skin', 'look', 'felt', 'definitely', 'must', 'try']",Positive,Positive,receive review influenster love pretty surprised good felt ’ use balm texture melt skin ’ lather though watch thing ’ like scent smell nutty love clear moisturize skin look felt definitely must try,2,,
247462,3,2023-03-07,"For the price and the amount you get, this product is fairly good! It removes most makeup as a first cleanse, doesn’t strip my sensitive and dry skin, and it doesn’t have a scent. I did notice that it didn’t completely take my mascara off, though. However, as long as you double cleanse, this will work just fine. I used micellar water after to see if there was any makeup leftover.",Mini Oat Cleansing Balm,The INKEY List,Neutral,"['price', 'amount', 'get', 'product', 'fairly', 'good', 'remove', 'makeup', 'first', 'cleanse', '’', 'strip', 'sensitive', 'dry', 'skin', '’', 'scent', 'notice', '’', 'completely', 'take', 'mascara', 'though', 'however', 'long', 'double', 'cleanse', 'work', 'fine', 'use', 'micellar', 'water', 'see', 'makeup', 'leftover']",Positive,Positive,price amount get product fairly good remove makeup first cleanse ’ strip sensitive dry skin ’ scent notice ’ completely take mascara though however long double cleanse work fine use micellar water see makeup leftover,2,,
247463,2,2023-03-07,"Did not like it, it was rough on my face, I have to scrub a little hard to try taking off my makeup. It might be nicer for someone who just wears sunscreen & no makeup on a day to day basis.I will say that it didn’t have any odor so that’s always nice & price point is reasonable.",Mini Oat Cleansing Balm,The INKEY List,Negative,"['like', 'rough', 'face', 'scrub', 'little', 'hard', 'try', 'take', 'makeup', 'might', 'nicer', 'someone', 'wear', 'sunscreen', 'makeup', 'day', 'day', 'basis.i', 'say', '’', 'odor', '’', 'always', 'nice', 'price', 'point', 'reasonable']",Neutral,Positive,like rough face scrub little hard try take makeup might nicer someone wear sunscreen makeup day day basis.i say ’ odor ’ always nice price point reasonable,2,,
247464,5,2023-03-07,I received this product in order to try and write an honest review.i love it its amazing i triednit last night it left my skin smooth and soft.not.greasy. I highly recommend giving it a try you will find ot works amazingly,Mini Oat Cleansing Balm,The INKEY List,Positive,"['receive', 'product', 'order', 'try', 'write', 'honest', 'review.i', 'love', 'amaze', 'triednit', 'last', 'night', 'left', 'skin', 'smooth', 'soft.not.greasy', 'highly', 'recommend', 'give', 'try', 'find', 'ot', 'work', 'amazingly']",Positive,Positive,receive product order try write honest review.i love amaze triednit last night left skin smooth soft.not.greasy highly recommend give try find ot work amazingly,2,,
247465,3,2023-03-07,This cleansing balm works amazing to get your face clean. The only downside is it says to leave on your face for 10 minutes. As a busy mom I don’t have time to leave it on that long. So therefor I only did 5 minutes and it still did it job. My face felt clean and refreshed afterwards.,Mini Oat Cleansing Balm,The INKEY List,Neutral,"['cleanse', 'balm', 'work', 'amaze', 'get', 'face', 'clean', 'downside', 'say', 'leave', 'face', '10', 'minute', 'busy', 'mom', '’', 'time', 'leave', 'long', 'therefor', '5', 'minute', 'still', 'job', 'face', 'felt', 'clean', 'refresh', 'afterwards']",Neutral,Positive,cleanse balm work amaze get face clean downside say leave face 10 minute busy mom ’ time leave long therefor 5 minute still job face felt clean refresh afterwards,2,,
247466,4,2023-03-07,"My first time using this product my face felt greasy from the product, but after washing it off, it felt great! Removes everything off your face!(make up, dead skin) good product!",Mini Oat Cleansing Balm,The INKEY List,Positive,"['first', 'time', 'use', 'product', 'face', 'felt', 'greasy', 'product', 'wash', 'felt', 'great', 'remove', 'everything', 'face', 'make', 'dead', 'skin', 'good', 'product']",Positive,Positive,first time use product face felt greasy product wash felt great remove everything face make dead skin good product,2,,
247467,5,2023-03-07,This oat cleaning balm works magic. Not only does it clean off the makeup so easily and make my skin look glowy. I also love how my skin feel and look more hydrated more than ever since I used this product,Mini Oat Cleansing Balm,The INKEY List,Positive,"['oat', 'cleaning', 'balm', 'work', 'magic', 'clean', 'makeup', 'easily', 'make', 'skin', 'look', 'glowy', 'also', 'love', 'skin', 'feel', 'look', 'hydrate', 'ever', 'since', 'use', 'product']",Positive,Positive,oat cleaning balm work magic clean makeup easily make skin look glowy also love skin feel look hydrate ever since use product,2,,
247468,5,2023-03-07,I like how rich and creamy the texture of this cream is and very effective on my dry and sensitive skin. It left my skin soft and hydrated.,Mini Oat Cleansing Balm,The INKEY List,Positive,"['like', 'rich', 'creamy', 'texture', 'cream', 'effective', 'dry', 'sensitive', 'skin', 'left', 'skin', 'soft', 'hydrate']",Neutral,Positive,like rich creamy texture cream effective dry sensitive skin left skin soft hydrate,2,,
247469,5,2023-03-07,"This stuff is amazing!!!!! Great quality, great price, lasts for a long time! This took off my makeup like a breeze! Even my waterproof stubborn makeup! And didn’t strip my skin! My skin felt hydrated after! Love that it removes makeup so easily that i don’t have to tug on my face or eyes! A new holy grail!! And can’t beat the price! Also it’s a balm, but it melts quickly! Not hard to apply at all! Like butter!",Mini Oat Cleansing Balm,The INKEY List,Positive,"['stuff', 'amaze', 'great', 'quality', 'great', 'price', 'last', 'long', 'time', 'take', 'makeup', 'like', 'breeze', 'even', 'waterproof', 'stubborn', 'makeup', '’', 'strip', 'skin', 'skin', 'felt', 'hydrate', 'love', 'remove', 'makeup', 'easily', '’', 'tug', 'face', 'eye', 'new', 'holy', 'grail', '’', 'beat', 'price', 'also', '’', 'balm', 'melt', 'quickly', 'hard', 'apply', 'like', 'butter']",Positive,Positive,stuff amaze great quality great price last long time take makeup like breeze even waterproof stubborn makeup ’ strip skin skin felt hydrate love remove makeup easily ’ tug face eye new holy grail ’ beat price also ’ balm melt quickly hard apply like butter,2,,
247470,4,2023-03-07,"After using this product for a couple of weeks, I do have to say I enjoy it. I have commendation of oily snd dry skin. So it leaves my skin very smooth. It does a nice job getting makeup off.  The texture is like butter, I know some people may not enjoy but I don’t mind it.",Mini Oat Cleansing Balm,The INKEY List,Positive,"['use', 'product', 'couple', 'week', 'say', 'enjoy', 'commendation', 'oily', 'snd', 'dry', 'skin', 'leaf', 'skin', 'smooth', 'nice', 'job', 'get', 'makeup', 'texture', 'like', 'butter', 'know', 'people', 'may', 'enjoy', '’', 'mind']",Neutral,Positive,use product couple week say enjoy commendation oily snd dry skin leaf skin smooth nice job get makeup texture like butter know people may enjoy ’ mind,2,,
247471,1,2023-03-07,"It doesn’t emulsify like a regular cleansing balm, leaving behind an oily film when rinsed off. I tried a couple different ways of using it, including what the directions say but I get the same result. Also, the product separates so bad, when I go to squeeze it out all I get is oil and then finally some of the thicker part starts to come out. But then you just have a bunch of oil in your hands which is not what I want from a cleansing balm. This happens even when I try to shake it up. It doesn’t even remove my makeup all that well. Overall, there’s much better cleansing balms out there that don’t leave you feeling greasy",Mini Oat Cleansing Balm,The INKEY List,Negative,"['’', 'emulsify', 'like', 'regular', 'cleanse', 'balm', 'leave', 'behind', 'oily', 'film', 'rinse', 'try', 'couple', 'different', 'way', 'use', 'include', 'direction', 'say', 'get', 'result', 'also', 'product', 'separate', 'bad', 'go', 'squeeze', 'get', 'oil', 'finally', 'thicker', 'part', 'start', 'come', 'bunch', 'oil', 'hand', 'want', 'cleanse', 'balm', 'happens', 'even', 'try', 'shake', '’', 'even', 'remove', 'makeup', 'well', 'overall', '’', 'much', 'well', 'cleanse', 'balm', '’', 'leave', 'feel', 'greasy']",Negative,Negative,’ emulsify like regular cleanse balm leave behind oily film rinse try couple different way use include direction say get result also product separate bad go squeeze get oil finally thicker part start come bunch oil hand want cleanse balm happens even try shake ’ even remove makeup well overall ’ much well cleanse balm ’ leave feel greasy,0,,
247472,5,2023-03-07,Love Love Love! I’m obsessed with a hood double cleanse routine but I hate how most cleansing balms make me dig my fingers into the container and contaminate the entire tub :( I love that this squeezes out and I can keep it clean while keeping my skin clean! I have acne and combo to oily skin and I use to be so afraid of putting anything like this on my skin and honestly it’s made such a positive impact on my skin! It gently removes stubborn makeup and doesn’t clog my pores! It doesn’t leave any kind of oily residue or make my skin feel heavy I feel really refreshed and my skin feels so soft and smooth after using this plus it’s so affordable!,Mini Oat Cleansing Balm,The INKEY List,Positive,"['love', 'love', 'love', '’', 'obsess', 'hood', 'double', 'cleanse', 'routine', 'hate', 'cleanse', 'balm', 'make', 'dig', 'finger', 'container', 'contaminate', 'entire', 'tub', 'love', 'squeeze', 'keep', 'clean', 'keep', 'skin', 'clean', 'acne', 'combo', 'oily', 'skin', 'use', 'afraid', 'put', 'anything', 'like', 'skin', 'honestly', '’', 'make', 'positive', 'impact', 'skin', 'gently', 'remove', 'stubborn', 'makeup', '’', 'clog', 'pore', '’', 'leave', 'kind', 'oily', 'residue', 'make', 'skin', 'feel', 'heavy', 'feel', 'really', 'refresh', 'skin', 'feel', 'soft', 'smooth', 'use', 'plus', '’', 'affordable']",Positive,Positive,love love love ’ obsess hood double cleanse routine hate cleanse balm make dig finger container contaminate entire tub love squeeze keep clean keep skin clean acne combo oily skin use afraid put anything like skin honestly ’ make positive impact skin gently remove stubborn makeup ’ clog pore ’ leave kind oily residue make skin feel heavy feel really refresh skin feel soft smooth use plus ’ affordable,2,,
